9,33,05f1f13d,7dc17f33,0700df31
10,33,dd0cd05f,fc1f5337,35345f15
11,33,477dfcdc,d3d74c07,1f4f1d70
12,33,0144454c,cf1d1d5d,fcff5734
13,33,1d44ff03,dcd0d135,fc37501f
14,33,1f11470c,c4f1550c,0303fc34
15,33,f7431f75,3cf0d0f1,c3f15d53
16,33,0137733c,3143043d,307d43f1
17,33,174f03cf,0cc4c357,1f01735f
9,34,cf375343,d0307c33,7fc4571c
10,34,344cdf74,43c43475,1c05455c
11,34,ffdff715,0f530544,417c01c5
12,34,df45f7f0,7cdf5431,c4f7333c
13,34,4fd333cc,15d55f35,40750171
14,34,f771470d,4c43311d,cd0704d5
15,34,f053f03c,13d40fdd,7f4451cd
16,34,fc11773d,cd1f0ffc,7017731c
17,34,cf1d1ffd,d33f553d,0435dc5f
9,35,3ff13fd0,cd33051c,055c3043
10,35,1c010ffc,74313c44,535c5174
11,35,05d0d5f1,c53404c7,1d7c3ff5
12,35,cf4fd4f5,d7453155,dd0175d7
13,35,cfd50d3f,c00c5730,0ddc1514
14,35,4d74335c,77cd717d,317dfc31
15,35,14371f35,31177f05,d1f5f00f
16,35,1755ff5c,4d30df07,7c7d3c55
17,35,57711d1f,d00d5d0c,57cfd50c
9,36,15440c14,570f011c,113c3d1c
10,36,13df7df0,1ccc7414,1c0357dd
11,36,711f5350,7dcf1f40,c5751c15
12,36,fd3dc13c,151cccc1,0d0fc001
13,36,57dd0f3f,0050f1f1,140501f1
14,36,d5fd37c5,103ccfc7,5cc0510f
15,36,741c574f,53d13c70,3dd1df40
16,36,3f3340f7,dd47474d,5000f300
17,36,fc0f43d7,1cd5f7c4,10557414
9,37,103d70f3,4c540c10,d34df550
10,37,7770555c,1fff410f,035c017d
11,37,4514d4fc,10d5d030,f451f7f5
12,37,11f03f4d,3f31c17d,0371c13d
13,37,0dc7131d,7455c555,1371d51c
14,37,0dcd35c0,fc7d1540,4c5f7dc5
15,37,53f33d0c,d107dc7f,f4ffcfd7
16,37,74403435,d0057c41,4d7d151d
17,37,cd5f37c1,cdd5f04f,74f7dd75
9,38,354015f0,d70fdd5c,40353373
10,38,ccff3c00,c3fd5cc3,f301d47d
11,38,cdd04d7c,d75d5f71,4dfd403d
12,38,57370cf0,5cc45440,73cc77ff
13,38,c3dc75f5,fdd3f1c0,7c14547d
14,38,dd57d575,5455441f,75417d33
15,38,1f353711,734500c1,f4d0fc77
16,38,cf1c1f5f,d547cccc,1d750131
17,38,141ff374,f3141dd4,003d43d5
9,39,d14d33f1,4033c335,45415d75
10,39,7fc51177,35f0170c,1f574d3d
11,39,04d7f330,f45c30d7,7c1c51f3
12,39,dc31104d,c1551145,f534330f
13,39,c70c1ff3,74130fd7,f0dffc33
14,39,3054c444,3fcfc0c4,4fdd7dd1
15,39,3f351110,10774d33,01cf5d11
16,39,745c57c1,054d0073,573d7773
17,39,fd1435c0,d5d417f3,537cfd45
9,40,f1f3d150,d73d7051,4fc51710
10,40,5df40c33,c3dc3f50,71514475
11,40,1dfff5df,df3fc773,040037dc
12,40,f7cc3cc0,0fccf7dd,03f43545
13,40,3f7c374d,c531774d,4dd5f7d5
14,40,370d0713,1fddd45d,1f1ddd3d
15,40,f34d3073,1337d10f,114df354
16,40,35f34d40,750dcfc3,3c4cdfcd
17,40,35c3f373,f773f047,01571573
9,41,cc35c13c,53c4f44c,515001f0
10,41,471d5d45,dc355c57,7d3ff573
11,41,54441f74,10d3dd55,51f7c037
12,41,dccc1f1d,dc030310,77035c5c
13,41,d4777445,14135151,0cf47004
14,41,dfc71f7c,1577f507,51001105
15,41,3c7d3143,47f1dd30,d7404377
16,41,4505c3c1,cfc7cc3c,7d0c0d33
17,41,4d534555,34035d03,430d154d
9,42,71550d71,13c40f3f,3f33f4f4
10,42,5fdc4cff,5351044f,47c747c1
11,42,d40d005d,1175cc7c,f110333c
12,42,4771c15d,fd707d70,03fc35cf
13,42,d1cdcd53,57444cf5,d7dcd777
14,42,4c511f1c,d475ff01,d0f5d403
15,42,5d1c350d,f073d40c,743317d7
16,42,c7fd47c7,14040174,37f1d5c0
17,42,511fcf03,dc144dd5,37cf0717
9,43,3341150d,fd154135,c1cc3c3f
10,43,75cd04d1,c7571dc3,5c414111
11,43,5135fc54,47f7cc74,03433141
12,43,c5434dc3,33451f54,1d700335
13,43,5fc1f157,cfcf3dcf,45dd4150
14,43,f434f7f7,d340d351,7f0731cc
15,43,073d1f7f,cdd4f03c,0305d541
16,43,57d04f4f,05c14075,517dc1f7
17,43,d1031150,fd5c37c7,fd107cd7
9,44,30f51044,30117530,05dd5f74
10,44,c475171d,57d530fc,7d1d4744
11,44,c3734337,7ff70d31,71154c5f
12,44,55c355d3,fc355cdf,10ddc53d
13,44,037f7fcd,35f7d77d,fd73cf07
14,44,c15d71dd,d005cc74,3305dff7
15,44,1fc174d3,40f55747,433f7337
16,44,37345544,5715cc37,734cc050
17,44,cdf4440c,f0d41745,31d07d3d
9,45,d1f40d57,4c7fdddc,c1c07403
10,45,577fc33d,07c7ff73,7f454177
11,45,33dd7444,4f4f1f3c,ff1fc033
12,45,0d033455,d43c1f0f,d3cdfc7c
13,45,07c747df,c44fc135,d1d3714d
14,45,fd5df407,0377d011,4cd5d7dd
15,45,773d3303,13f3d3cc,0371ddd5
16,45,3f3fc3c4,50f7cd7f,3d310c44
17,45,cd70c4c4,c3d53c31,50050147
9,46,cc0df415,0c0c5711,50053050
10,46,1dc54457,3033fd74,31037dc0
11,46,3d11c4ff,57717c1d,c7437454
12,46,7f3f0d7c,0400113f,4155f1ff
13,46,531c4470,3d7cc1fc,41c7d333
14,46,c0c5d1c0,1c750f11,5ccd3f7d
15,46,30c743f7,57547c50,0f1fc537
16,46,d0cd174f,c4cc3dd5,43d7541d
17,46,77303dd5,1f1c135d,ff774757
9,47,154f0cfd,dc13130c,cc3fd55c
10,47,f415fcc4,74371453,17437d35
11,47,13f45cf5,31111155,0754f35f
12,47,55370dcf,744c4701,37f4d004
13,47,35c505c5,14051355,17c0dfcc
14,47,7cd30cf4,c4c4707c,f7ffd377
15,47,7dcdf41d,5cc04c5d,35533770
16,47,d114c7fc,ff401d0d,407041c7
17,47,c5f57505,c4d0f40c,77045031
18,0,0dd57117,c7c5c045,1cf100f3
19,0,f415755f,f470510c,0df5157d
20,0,7cc14dd1,777cc0f4,f707c050
21,0,1d03d4cc,1c745734,d504f7c1
22,0,5c7f5d45,c5014f07,1fc5445f
23,0,05d5f170,313c71dc,3d15430d
24,0,73f74475,ccf15751,d31c1fd3
25,0,c533fc40,751414d4,4dd01c40
26,0,41fd7d41,c0d053f0,dc4d4774
18,1,475fd4c4,7dd1c7d1,f17f3137
19,1,c01c10d7,313357f3,7d11c517
20,1,7cc4f037,777d1c53,41455c15
21,1,335c0f07,71515cc5,f34c7dc5
22,1,013f0cf4,7f5c747f,413d1dc3
23,1,3f470445,037c0f54,53f707f7
24,1,d11c30c3,5447171c,45d144c0
25,1,d3754417,5f3f47dc,4544ddcf
26,1,c34cfd54,03710dd4,3c1c0d75
18,2,01c0d7d3,c17dcc54,5d3d4d7c
19,2,c74550d5,cdd00475,77c3ddcc
20,2,10303c00,d4c4cc53,3747cd54
21,2,14473503,77d75f35,fc7f5304
22,2,01035fff,757f0d0f,5c47c7fd
23,2,14473344,045f14c7,f57d45d0
24,2,3c11f4c4,51fd73d7,13f15f3c
25,2,471731f4,1d137c40,ff43dd71
26,2,4310dd51,1f3470d4,10d07c33
18,3,cd50740c,035f3070,c0ff7f74
19,3,c7f14c10,dc7ddf31,4104f00c
20,3,54015cd4,7003d30f,00fd37cd
21,3,0f0c3d57,c4c375fc,5df43143
22,3,1750555c,7731c1dc,5f111c13
23,3,77fd5c07,755c7f07,44731f5f
24,3,11c55fdf,377107f4,c0f44d01
25,3,7010c3c1,1ff73075,137017d3
26,3,43117157,c45315d0,d7c1c7c0
18,4,35010733,d13415d7,011004f0
19,4,51dfd177,4dd43d11,1ff445c3
20,4,3733d3c5,3cd17cc1,cdc0f43c
21,4,3cf4d0f0,c53103c7,0ddf4dd5
22,4,5f50c35d,f117f4c0,1174d35d
23,4,f47d4557,0170f4f4,c3ff7c73
24,4,cdf504ff,35444ff0,70c4c4f3
25,4,3d74cd14,70ddf40f,5d500cd3
26,4,3d313f5f,f073105f,c74dff75
18,5,07f717c5,fc5fc7cd,f0f7c7f1
19,5,04f5f4d0,41754774,cd1cf35d
20,5,4747314d,0d4c4400,5031d31d
21,5,0f171150,417dd1ff,1fcffcc3
22,5,df575017,11347354,11fdd50f
23,5,d03f0d11,14f0f733,7c47154f
24,5,d0fc3730,0011d473,d1f3d507
25,5,73431d47,5c7f4545,3c0d4cdf
26,5,ffd0c744,04f71377,d3504477
18,6,74ffd13f,35d7f4f3,7c301777
19,6,115f13d1,70040c5d,0cdfc7dc
20,6,f51d7d3c,14334407,dcd13735
21,6,0df5fc0c,cd0f3f17,4ff0f011
22,6,c41d355f,c047f735,d7105355
23,6,00dfc337,75104004,0f0fdc34
24,6,0ff7f444,751541dd,d575413d
25,6,1d037343,74d17154,7c05c41f
26,6,d0c405f4,d1c170df,7c741110
18,7,d35511f4,d504f47d,0514f1f4
19,7,501715cc,474f1f0d,4dc430f1
20,7,c1c14d4c,f111f157,3c03f54c
21,7,dfd4f555,4d54447c,3d7fd57f
22,7,310f1473,df13304f,f7354717
23,7,5d7c7170,5c4d74f5,37c5034f
24,7,5034ff31,170c1c0f,5cdfdc4f
25,7,7405f73c,47151033,f7d17dc7
26,7,35f1f174,f113037f,0f1473df
18,8,37745501,7fcc1443,fff3d1c4
19,8,5dc37dc7,f3f5ddcc,d30c77f3
20,8,1fcdc73c,7f01f111,c0df5c3c
21,8,74f1f14f,30504d13,d1f15cdd
22,8,53371440,31f577d4,3c1033d3
23,8,fdc77040,1ddf5f15,743d5310
24,8,7d404d57,f1ff3434,f4c70d35
25,8,750fc734,101030fd,d41c5cd4
26,8,5c4f0137,7c3153cd,431dc530
18,9,30741f0f,4131c751,777cf03f
19,9,40d533d0,551dd1f1,77d37d1f
20,9,0f37474d,34f01f73,04d05d15
21,9,dc3d0cd7,133cff55,5cd17447
22,9,305130f4,00d01515,5cc7053c
23,9,c4440000,cd7d55d0,44343f17
24,9,70357d4c,c535dd43,35474404
25,9,101c4755,c5d77d34,4d3d30ff
26,9,537111f1,f5d5c4dc,fccd13cf
18,10,1317d03d,313d0113,f50104d4
19,10,4c7051f1,433c1354,011f0041
20,10,0437115d,cdf55737,c743d0d4
21,10,133d17dd,75035cfd,1f7c441f
22,10,447774d4,74314f54,74007dff
23,10,1300f1df,c3711dcd,c3d01dc0
24,10,77c71313,15c51374,d5f037f0
25,10,4fc144f0,15f00044,114c7547
26,10,111df14d,10d7f345,47f33405
18,11,0c3dd704,415cd53c,370c101c
19,11,3c17c31c,044351fd,3c03f4cf
20,11,1d305ff1,40ff3f01,c401f3dc
21,11,41c44710,1d344d44,054d715f
22,11,c7c507d7,3004d74f,3d30d3f5
23,11,375f4f0f,377455df,f5454f30
24,11,7cc50514,1cfdc7fc,7c071535
25,11,00537770,cfdfd5f7,5d5f050c
26,11,7f5d57c4,0dd4f77c,13f4113d
18,12,c710d3f1,37df11d5,30cc10dd
19,12,11fff04c,df0f17f4,4c1d7431
20,12,77fc3dd5,40d5f554,dc53dd4d
21,12,00d1cdc7,c7043504,55f51441
22,12,ff4513f3,c7305dfc,5df3c3c7
23,12,13d33f10,0fd41141,43013cf1
24,12,c330cd43,d4d10413,1f474373
25,12,f51cd33d,dd35ddf5,3df13400
26,12,7cfdf310,4f17575c,d131cf01
18,13,1c445703,53454c31,44714111
19,13,3f714731,7dc05757,c3110cf7
20,13,d0d4f0c5,153c7547,1477c013
21,13,cf11c733,f1d3f753,4dd1ff53
22,13,f4c01557,35df4c35,75d73dc3
23,13,44d7455f,51cc3ff3,0dd1107c
24,13,4fc4750d,4c54437d,ff3030dc
25,13,d5f51111,35cc0f14,d4d15507
26,13,ff44135c,7cd7d5dc,315144f0
18,14,cc4c7dc5,13c3f447,1705f401
19,14,3f050545,57d1df40,3f74f007
20,14,5d747fd5,d7d7c5fd,c1c7757c
21,14,5f474775,530dc107,7d5f54d5
22,14,1cd530c5,1f741c7c,0574d4c3
23,14,54d4f535,3074c4fc,307c70f5
24,14,55705534,ff0f54c0,cc453f03
25,14,1514dc15,cd7dc03f,c710711f
26,14,c11513c4,1d1d7d0f,4c71d4c7
18,15,f5c317cf,40300c4d,c7fd4145
19,15,5d7d0f40,1404f173,fd3c7f33
20,15,4f0fcc35,3433355c,3c103d71
21,15,cdd31ccf,0f10dc31,7355c707
22,15,1573dfcc,f1dffd4d,f5051c7f
23,15,11c545cf,5fc51c34,c5743cff
24,15,ccd71400,d53c5ffc,54c450f4
25,15,c71fc7d4,01c10ff1,03cc3770
26,15,d50c3004,177d757c,507d1d7c
18,16,5dc057dc,34f4c453,77044f1d
19,16,37dc5cd4,f3317304,ff7cdc10
20,16,ddc3cdd4,7fd1710d,cfdd304c
21,16,17fd1c55,033fcd3d,7ffc1451
22,16,f50c4531,50155515,f5c771c5
23,16,4353f430,d3d7ccf7,cc0d17cf
24,16,f07347d1,4d77d0c3,fdd4c5cc
25,16,f54f5d54,d3d75f00,55535d4c
26,16,10733d53,c1151314,3c4fdc44
18,17,4573457c,d55f0f05,1d0d4cf0
19,17,4dcd0430,f773f7cc,d1ff4cc5
20,17,7433f4c5,7cdf351c,5415d4c0
21,17,57453317,3f00d4d0,745105fd
22,17,4c41d75c,5c474534,41d7d745
23,17,c5f7d557,433dd51f,c7d075d4
24,17,5c355f01,c4c30543,74f14051
25,17,0404f0f7,01f4d147,777740d4
26,17,c41f34c7,ff531557,f07c1d7d
18,18,c3d031c7,5313034d,0c71f00d
19,18,ff571040,4dd5f7fd,71fdd5c7
20,18,73f3dc13,d140171d,14d14174
21,18,1cc3df51,03fd41c3,3d504714
22,18,0554cdc0,1305c7f1,50ddfdd1
23,18,dccf0317,4c7d043f,3dfc7354
24,18,7cc55713,c7f7dc4c,53cdfcc5
25,18,d3f74d4f,10534510,0fdc3f7d
26,18,0570c7fc,51cdf31c,d7d5d5fd
18,19,fd0137df,10d30054,470150d4
19,19,154dfdc4,c374fd34,7ffd1734
20,19,51077f3d,47cddc7f,041cc033
21,19,0dd33370,437c1f45,17f70c3f
22,19,000c1410,fcdccd10,f40f5cdd
23,19,f03ffcc7,d0d73374,073dd7d3
24,19,73f0053c,54534d05,51d7d34d
25,19,1f3d045c,fcf574f1,1fcffd41
26,19,d7034f7d,4fc1d5c1,5d0c50d4
18,20,d44c1c30,4fc10f3c,4dd0731d
19,20,f034c73f,1704d510,31f07c43
20,20,3741ff30,d404cc4d,55575537
21,20,1033777d,c4fff310,7ccf5445
22,20,304414cf,d43c15dc,4fcc371f
23,20,f0543f4c,d10353c3,d0f54d5f
24,20,0d1f1505,ddc45410,c170c5d7
25,20,047175d5,341f141d,c74d1170
26,20,ffdcdc04,35141504,3f1f534f
18,21,5c00cf05,0d33c733,7f7457dd
19,21,30753513,4d3f70c1,c475d34f
20,21,05337dd0,74fd7f01,00c0fccf
21,21,1d5f11dd,7131d400,57c333c7
22,21,30df330c,40141dd0,d70cc050
23,21,c7c77c10,d4cd1c40,51c57314
24,21,55115315,d773f1c1,0d4cd154
25,21,34f310c0,f0173dd3,3c377354
26,21,17dd5505,143fc33c,747c450c
18,22,117d57c1,43f3333d,5ff330dc
19,22,4c4773c3,ff5d5f7c,004044fd
20,22,54d41737,c0fcc135,ff70f0c7
21,22,0d033d73,74535754,03405cc1
22,22,3d3715cc,0cc5fd5c,0574f1c7
23,22,01510d0d,4753cfd4,f1151400
24,22,dfd340f4,4f74d544,345fc1df
25,22,73f57c7d,5dd4d7f4,1c44511c
26,22,3f0c400f,055fd704,151f74c5
18,23,d53f740c,1070011d,0454d450
19,23,0dc1f1dd,410cd4d0,453d003d
20,23,cf3c05d0,7410f0f7,c7501504
21,23,03f5ff37,f4d4717f,d7c07dcf
22,23,d5fdd30c,cd737c4d,43344531
23,23,54d314dd,13cf71fc,d0330cd1
24,23,75dc34d0,045c5707,153454f1
25,23,7c11015d,545ff77c,f00c7557
26,23,35f4d074,5155c734,35c0f4f4
18,24,43cf3f01,0404cf44,77150c43
19,24,c4d0d7f5,1517d34f,045c5014
20,24,1c1d3547,1cd75f45,07c1d73d
21,24,717f7451,3dd0d343,7c7147fd
22,24,4d305c00,f370f14f,5dfcd771
23,24,14c35c73,34fcd310,f5dc4011
24,24,1c75d5d7,d4c55d3d,074d5dc7
25,24,7f154147,07711310,47c405f5
26,24,1c555475,4d3c33d7,c55405cd
18,25,04000d53,ccc1f4dd,43755543
19,25,5dddc037,5c0f5c47,4dd0c74c
20,25,7dd1f750,335d5400,77d35533
21,25,1d737c43,c717d1fc,7f7c7317
22,25,1c3dc173,0345c54c,755c144d
23,25,f30f0ff0,cc00d500,30341351
24,25,73f5750f,4df3dd31,715c0715
25,25,7d4f5370,45d3ff4d,0f575fc3
26,25,17c4dc74,03f44f10,337dc1d1
18,26,d433cf17,f7f1750c,31051dd7
19,26,cfd77f5f,473114c3,f7740413
20,26,dc7c113f,55511c07,07737f01
21,26,d0f47c51,77c51f1d,1dd41301
22,26,1df1d7d1,4f07f47c,cff043dd
23,26,50705455,510f3007,ccfc7130
24,26,f150551f,df757470,41dc111d
25,26,4375fc33,dd73c737,1540c047
26,26,10cc5547,754f5d41,f71d4c30
18,27,30fc3774,47751050,5031c370
19,27,3fdf370f,44cf0f77,3ccd54dd
20,27,dd7f73d5,cd714c04,4f5cd0d5
21,27,533c0f1c,75150d14,00ffd771
22,27,f7154cd3,f07f7f00,13df4c53
23,27,c4771d4d,dd55df74,1fdfc0d5
24,27,7cd37d73,d13f5c15,0001c5df
25,27,03dd3d10,307714cc,d11743f3
26,27,433fdd1c,fcc35407,f571f43f
18,28,dd114f44,31f1d503,c1c0414d
19,28,1f45cf77,5040041d,d13d0313
20,28,40fd440d,3f1c1c31,c74f41f7
21,28,c7f745f3,10774ff7,47110553
22,28,451cf050,c44341d7,d41d300f
23,28,7c474d71,cc3141df,51df0c30
24,28,1505c537,1f057170,7f571d03
25,28,115df70c,1415fd57,f0d1c73d
26,28,f4cdfdc1,f0d37447,30f3040f
18,29,3c50f143,7c515544,17d753dd
19,29,c07570c7,f0c17c45,d01d4df5
20,29,c0df53d1,c11330d4,047cd117
21,29,5545f4f5,7c1f74c3,4fd10045
22,29,f70754c5,07c5d734,5fd7d333
23,29,10717433,70d5d0c3,55d33171
24,29,4c10d55f,4d4337fc,5f457505
25,29,543f31d5,7d4cdd5c,34cc0771
26,29,c1f3c51c,ccc01d4d,3430dc54
18,30,5ff1d557,d51f37c7,0fdf4410
19,30,fd105547,0c47d70c,13d5745d
20,30,d44c700c,f5775400,345cf453
21,30,fcf77fd1,4f1df743,f05573df
22,30,717fd05d,0d074013,1ff07741
23,30,1d4141d5,0474f1df,7d37cd5d
24,30,3f0145f7,d30c5447,cc350c40
25,30,73d1cc45,453fc3fd,17ffd51c
26,30,5cc4f4fc,d44ff55f,d175c413
18,31,1d7c017f,054c4c43,34103015
19,31,751c4d5f,4ffdc4d1,0c000cf7
20,31,1d5fcc57,00f54303,13074cdc
21,31,d343cddc,55f1333f,d7057033
22,31,75df531c,34715100,c4330053
23,31,7531017d,f4c7511f,c1c70577
24,31,37014ddf,0cd74d00,d537cfd4
25,31,77dd553d,5cc54314,4f43f30d
26,31,401c1333,d330d4cf,c134055c
18,32,55107df0,c715d715,f7cd4401
19,32,37cfcd05,500447c0,04ff5305
20,32,0774cfcd,f031510c,d371301f
21,32,f451df1f,557d3c70,ccffc35d
22,32,d4777d43,dd0504f7,dfd0f5d3
23,32,510d4c3f,c11775cd,7cd0c4f4
24,32,c37047d5,cd5574d3,3d041555
25,32,13705735,7d7071d7,430ff47f
26,32,d05704df,10c7f34c,730cdcdc
18,33,130d3d1f,4c0cf0fd,d55f5543
19,33,1f4d4f3d,31cc153d,f7c57d15
20,33,1c1f7fd3,c30171c4,3fd7f475
21,33,dcc74c35,d071074c,11017451
22,33,47f0505f,1c353301,5c7430cc
23,33,d7c17371,ffd3df0c,f45c5751
24,33,c3745777,10f37577,c1dc1350
25,33,434d0573,3f1f0544,fd3c03cf
26,33,4c74555f,540f3d0c,557c1031
18,34,7c15340f,fddf003d,4104dc0f
19,34,30c470d7,1df50f35,cf353d3c
20,34,fc7c1107,0cf10f75,7c4137fc
21,34,40377c50,755ddfc1,30310004
22,34,c54734c1,733f4f57,73c74f07
23,34,7cc350d5,0fdf37d1,cfc477fc
24,34,507d17d4,5c7c7f3d,fcc1d45d
25,34,3174f75f,fc0fd4d4,4f7f1130
26,34,4f00d443,7c475cf4,13fdf737
18,35,7434d145,7fddd307,fcf35dc7
19,35,7c457dd1,373373d3,d07c5f05
20,35,4dcf7cf5,cd130054,d5d371d7
21,35,c3c03403,d07f11df,d70347f1
22,35,7411c057,cd75507d,3d477d4d
23,35,4d17c7d0,cf7c7c4d,4c51057c
24,35,44f753f0,dddfdf51,4031513c
25,35,7311417f,7475f1d4,1d33041c
26,35,7771cd0c,7c45770d,f1df4fd5
18,36,f13cc0d3,00d30173,5c0d04f4
19,36,1c7d3375,ddff105d,4131cd00
20,36,f4cd0d0c,700fdf74,55110770
21,36,710fcc3f,500c0d55,d5c0f550
22,36,f7df3313,d0cdd3d0,4f0f40c7
23,36,c0075c4d,37117744,3d317300
24,36,fd405577,55dcc5c7,0500447f
25,36,cf473477,f7573d35,0c317540
26,36,cf717374,7df5c7df,11545c11
18,37,7034c01d,c4d74c15,c735110c
19,37,3cc55f0c,55c75557,f773c7c1
20,37,13fff407,7d00cf40,7d443d55
21,37,4340f755,d4ff7374,50041d07
22,37,5fff7d33,f04010c3,704557dc
23,37,3071c5d7,31c5dfff,0701ff37
24,37,1f71f340,350c47cf,df07f440
25,37,4df7c01f,11114354,d5433c33
26,37,31351d03,0fc1f370,cf31cf1f
18,38,77cd14c0,c55d3fff,f5ffdcff
19,38,4df340fc,75777df1,f4553074
20,38,517d45c1,45f47037,40d07dcf
21,38,c34d34f7,13d10dc5,ccf70d45
22,38,35c43df7,d7f0d054,3700033d
23,38,5310c003,f1757313,0d7fccf1
24,38,001d4c51,3fcffc15,f1d314c3
25,38,53071547,d7f5c057,4550d570
26,38,3c04f4fc,4d04dfdf,470755d3
18,39,d0041ff3,d5144471,00cfd445
19,39,d3d03d3f,fd414d47,75d4ddd5
20,39,3c1547fd,f7cc3c0c,0c01f7d4
21,39,54115c4d,737557cf,5c54ddd5
22,39,4d50d4f0,d1470137,350f0f53
23,39,df550dff,5ff30413,f3c1f001
24,39,dd43dd75,f30f3051,df5d573f
25,39,37d54cd0,444c0444,54f5c03c
26,39,35cdc143,fcf74450,c100dd1f
18,40,4c430704,0c0c5d3f,d4f17dd5
19,40,0f055c1f,001ff031,71f15511
20,40,fc35fd44,773ff030,011d1433
21,40,04fdd47d,7d3f31d7,c7113557
22,40,c453f01c,df43573d,7577cd57
23,40,53304f3f,305c7147,3ccf7c54
24,40,1fd0343d,15c5313c,1000304d
25,40,c4c54dd0,d531ff3c,1f137d73
26,40,73fdfdd4,4dd45704,fd731777
18,41,fc4d047f,c3c71133,04405107
19,41,d7f13453,c44ff7f0,337503d3
20,41,35d77344,d4f107f1,3ff3f1d7
21,41,77355cc4,0f141117,53175f4f
22,41,5d4cc731,d4cd57f7,f71d4cc1
23,41,c3750dd0,f304cc33,35470c5d
24,41,11d41c01,30554fd4,d307f34f
25,41,470d5c54,41410470,71d50d5f
26,41,40df3050,7ddf34ff,d574d0dc
18,42,5140f751,5dff507f,d4fdd1c3
19,42,4c05d50d,70d4cfc4,75c53f1c
20,42,433dc1c3,45df343d,c4cd7743
21,42,fc3313d7,555f7c73,1441c755
22,42,74517351,4d5f0ffd,7f7c55f7
23,42,0f5507d3,df1f07d5,f4fc73d7
24,42,0d35ff5c,1755d4f0,34351cf0
25,42,c4cf4d55,45001144,57d45053
26,42,11c0ccc3,d05414c0,dccccf0c
18,43,4c4c54c4,1cd1f04c,75dcdf41
19,43,7150d30d,fc5d07c4,f4fd55f7
20,43,d5735dfd,30df74c7,157d7030
21,43,f173550d,4541051d,f34c4ccd
22,43,01df347c,1dcc31d7,cccd4f33
23,43,cfccccdf,3330fd13,50170710
24,43,7477c543,3f441777,dc034cd0
25,43,50c0dfdf,4fd15fc5,10c07454
26,43,50450c40,10d1710f,31d7d5c0
18,44,c05df537,cccc7057,4fc4310c
19,44,1c4531f7,c55717cc,c357dfc4
20,44,1c400d47,370501c0,444d734f
21,44,4fdd7440,f5ffd141,30cdf404
22,44,1c4c054c,3c37c13d,c413c405
23,44,0d0fffcc,cdd3cf01,f50317cf
24,44,4c11f7f0,447343f0,51fd0c50
25,44,c1070d31,dcd3d173,1d4d1731
26,44,44c4c0fc,75c70300,c045fd33
18,45,1f50d743,f173dd4f,f10f75c3
19,45,c0c11c70,3d757c5c,f0df50c7
20,45,147c54d4,fdf0745d,150170f0
21,45,43543144,731f0337,00d04c0c
22,45,700cf430,07d07075,f17fc1dc
23,45,14133fd0,c4fcf317,cd333fdc
24,45,7470cccf,ddf35c47,5c533dfc
25,45,c1c5ffcf,554d553f,47f4507f
26,45,0dd00f00,d103c4cc,d13c7fd3
18,46,435ff775,111f3f14,1373757f
19,46,ccc5c30c,cf70377c,d3f13535
20,46,5d17f15d,cf5c507f,0cf13f3f
21,46,0d70d371,c47fdd14,5cf77455
22,46,4f11d350,40dd3354,4750474d
23,46,47440f3c,154434cc,c3311131
24,46,70c313dd,f3d01374,577113dc
25,46,fcdc3cd0,5531d3c1,07f51cd5
26,46,5f5c77fd,f554c401,14c1c051
18,47,75f455fc,17c43ddc,fcfdf1c0
19,47,55c5d3f4,04003d75,555d1d1c
20,47,7350c341,f4d751cf,047173f7
21,47,ddc7453c,11fdccf7,333d7fc7
22,47,137c11d7,3510fd74,fc37d0cf
23,47,d5310d17,7d153d45,ff71f714
24,47,f01f3c37,c7d4f01c,770d15f1
25,47,dc7475c4,005dd517,550d7317
26,47,c0df53cc,3f107074,171f4c05
0,48,0c7c1051,5f7151dc,1dd470c3
1,48,14440004,7310d4f7,10c01c57
2,48,04d055df,7cf155fc,5d5f4071
3,48,0cd70577,30cff101,fc453407
4,48,c44f7d07,1dc1d13d,33fd7fd4
5,48,0f75dd10,0c340d30,c44335c3
6,48,c30f4d45,d03d1105,01f4f4c4
7,48,1f303f74,71370471,f5d73fc1
8,48,4750ff5d,cfd45074,c5174d3c
0,49,df01540c,457c353c,311cd075
1,49,4417057f,14753335,1035d510
2,49,d350050c,dd0fc5fc,7777f55c
3,49,535775cc,d30cf4d0,f10c0d31
4,49,c7df071c,11ff73cc,f7c7d35d
5,49,d410dc0c,d5c7c1f4,350c3c54
6,49,df345333,f55f3107,451dc7d7
7,49,505d11d3,11700471,cd57043f
8,49,1cd75737,1c140315,1740f34d
0,50,7dfc1541,4f034733,4f40f400
1,50,cc5753fc,514c3c11,d53114cf
2,50,30dd3300,dd14c1cc,54313c70
3,50,41dc77d3,54f55015,d3d5c15d
4,50,755401d3,4103f5fd,33d05733
5,50,1d3fd5c1,4053c3c0,37c33c53
6,50,714d54f5,00700dc5,7f50c301
7,50,c7754d70,d547fd37,d74fdc03
8,50,554dfc31,57f7d150,5d3df4c1
0,51,77f4fcc3,7c3f0341,117f103c
1,51,1511105f,053fc7f5,c7737d33
2,51,5f755035,775fc0f5,047c7730
3,51,f1f1f413,14043c70,5043f174
4,51,70f55071,4ccc4437,0c535417
5,51,43c3d1f5,f411fd31,0074531f
6,51,55fdfdc7,73d5474f,41d77cf4
7,51,f157740d,15c7f1f3,f3015107
8,51,5f713cd7,3353f037,c0c74010
